time_s,current_uA,applied_V,force_V,force_mN
344.0,6250.0,0.8,7.616,426.496
344.1,6250.0,0.8,7.616,426.496
344.2,6250.0,0.8,7.616,426.496
344.3,6250.0,0.8,7.614,426.384
344.4,6250.0,0.8,7.614,426.384
344.5,6250.0,0.8,7.614,426.384
344.6,6250.0,0.8,7.614,426.384
344.7,6250.0,0.8,7.614,426.384
344.8,6250.0,0.8,7.618,426.608
344.9,6250.0,0.8,7.618,426.608
345.0,6250.0,0.8,7.618,426.608
345.1,6250.0,0.8,7.618,426.608
345.2,6250.0,0.8,7.618,426.608
345.3,6250.0,0.8,7.615,426.44
345.4,6250.0,0.8,7.615,426.44
345.5,6250.0,0.8,7.615,426.44
345.6,6250.0,0.8,7.615,426.44
345.7,6250.0,0.8,7.615,426.44
345.8,6250.0,0.8,7.615,426.44
345.9,6250.0,0.8,7.615,426.44
346.0,6250.0,0.8,7.615,426.44
346.1,6250.0,0.8,7.615,426.44
346.2,6250.0,0.8,7.615,426.44
346.3,6250.0,0.8,7.618,426.608
346.4,6250.0,0.8,7.618,426.608
346.5,6250.0,0.8,7.618,426.608
346.6,6250.0,0.8,7.618,426.608
346.7,6250.0,0.8,7.618,426.608
346.8,6250.0,0.8,7.617,426.552
346.9,6250.0,0.8,7.617,426.552
347.0,6250.0,0.8,7.617,426.552
347.1,6250.0,0.8,7.617,426.552
347.2,6250.0,0.8,7.617,426.552
347.3,6250.0,0.8,7.616,426.496
347.4,6250.0,0.8,7.616,426.496
347.5,6250.0,0.8,7.616,426.496
347.6,6250.0,0.8,7.616,426.496
347.7,6250.0,0.8,7.616,426.496
347.8,6250.0,0.8,7.616,426.496
347.9,6250.0,0.8,7.616,426.496
348.0,6250.0,0.8,7.616,426.496
348.1,6250.0,0.8,7.616,426.496
348.2,6250.0,0.8,7.616,426.496
348.3,6250.0,0.8,7.616,426.496
348.4,6250.0,0.8,7.616,426.496
348.5,6250.0,0.8,7.616,426.496
348.6,6250.0,0.8,7.616,426.496
348.7,6250.0,0.8,7.616,426.496
348.8,6250.0,0.8,7.613,426.32800000000003
348.9,6250.0,0.8,7.613,426.32800000000003
349.0,6250.0,0.8,7.613,426.32800000000003
349.1,6250.0,0.8,7.613,426.32800000000003
349.2,6250.0,0.8,7.613,426.32800000000003
349.3,6250.0,0.8,7.617,426.552
349.4,6250.0,0.8,7.617,426.552
349.5,6250.0,0.8,7.617,426.552
349.6,6250.0,0.8,7.617,426.552
349.7,6250.0,0.8,7.617,426.552
349.8,6250.0,0.8,7.617,426.552
349.9,6250.0,0.8,7.617,426.552
350.0,6250.0,0.8,7.617,426.552
350.1,6250.0,0.8,7.617,426.552
350.2,6250.0,0.8,7.617,426.552
350.3,6250.0,0.8,7.615,426.44
350.4,6250.0,0.8,7.615,426.44
350.5,6250.0,0.8,7.615,426.44
350.6,6250.0,0.8,7.615,426.44
350.7,6250.0,0.8,7.615,426.44
350.8,6250.0,0.8,7.614,426.384
350.9,6250.0,0.8,7.614,426.384
351.0,6250.0,0.8,7.614,426.384
351.1,6250.0,0.8,7.614,426.384
351.2,6250.0,0.8,7.614,426.384
351.3,6250.0,0.8,7.616,426.496
351.4,6250.0,0.8,7.616,426.496
351.5,6250.0,0.8,7.616,426.496
351.6,6250.0,0.8,7.616,426.496
351.7,6250.0,0.8,7.616,426.496
351.8,6250.0,0.8,7.615,426.44
351.9,6250.0,0.8,7.615,426.44
352.0,6250.0,0.8,7.615,426.44
352.1,6250.0,0.8,7.615,426.44
352.2,6250.0,0.8,7.615,426.44
352.3,6250.0,0.8,7.617,426.552
352.4,6250.0,0.8,7.617,426.552
352.5,6250.0,0.8,7.617,426.552
352.6,6250.0,0.8,7.617,426.552
352.7,6250.0,0.8,7.617,426.552
352.8,6250.0,0.8,7.615,426.44
352.9,6250.0,0.8,7.615,426.44
353.0,6250.0,0.8,7.615,426.44
353.1,6250.0,0.8,7.615,426.44
353.2,6250.0,0.8,7.615,426.44
353.3,6250.0,0.8,7.615,426.44
353.4,6250.0,0.8,7.615,426.44
353.5,6250.0,0.8,7.615,426.44
353.6,6250.0,0.8,7.615,426.44
353.7,6250.0,0.8,7.615,426.44
353.8,6250.0,0.8,7.614,426.384
353.9,6250.0,0.8,7.614,426.384
354.0,6250.0,0.8,7.614,426.384
354.1,6250.0,0.8,7.614,426.384
354.2,6250.0,0.8,7.614,426.384
354.3,6250.0,0.8,7.613,426.32800000000003
354.4,6250.0,0.8,7.613,426.32800000000003
354.5,6250.0,0.8,7.613,426.32800000000003
354.6,6250.0,0.8,7.613,426.32800000000003
354.7,6250.0,0.8,7.613,426.32800000000003
354.8,6250.0,0.8,7.614,426.384
354.9,6250.0,0.8,7.614,426.384
355.0,6250.0,0.8,7.614,426.384
355.1,6250.0,0.8,7.614,426.384
355.2,6250.0,0.8,7.614,426.384
355.3,6250.0,0.8,7.616,426.496
355.4,6250.0,0.8,7.616,426.496
355.5,6250.0,0.8,7.616,426.496
355.6,6250.0,0.8,7.616,426.496
355.7,6250.0,0.8,7.616,426.496
355.8,6250.0,0.8,7.612,426.272
355.9,6250.0,0.8,7.612,426.272
356.0,6250.0,0.8,7.612,426.272
356.1,6250.0,0.8,7.612,426.272
356.2,6250.0,0.8,7.612,426.272
356.3,6250.0,0.8,7.617,426.552
356.4,6250.0,0.8,7.617,426.552
356.5,6250.0,0.8,7.617,426.552
356.6,6250.0,0.8,7.617,426.552
356.7,6250.0,0.8,7.617,426.552
356.8,6250.0,0.8,7.612,426.272
356.9,6250.0,0.8,7.612,426.272
357.0,6250.0,0.8,7.612,426.272
357.1,6250.0,0.8,7.612,426.272
357.2,6250.0,0.8,7.612,426.272
357.3,6250.0,0.8,7.615,426.44
357.4,6250.0,0.8,7.615,426.44
357.5,6250.0,0.8,7.615,426.44
357.6,6250.0,0.8,7.615,426.44
357.7,6250.0,0.8,7.615,426.44
357.8,6250.0,0.8,7.615,426.44
357.9,6250.0,0.8,7.615,426.44
358.0,6250.0,0.8,7.615,426.44
358.1,6250.0,0.8,7.615,426.44
358.2,6250.0,0.8,7.615,426.44
358.3,6250.0,0.8,7.616,426.496
358.4,6250.0,0.8,7.616,426.496
358.5,6250.0,0.8,7.616,426.496
358.6,6250.0,0.8,7.616,426.496
358.7,6250.0,0.8,7.616,426.496
358.8,6250.0,0.8,7.616,426.496
358.9,6250.0,0.8,7.616,426.496
359.0,6250.0,0.8,7.616,426.496
359.1,6250.0,0.8,7.616,426.496
359.2,6250.0,0.8,7.616,426.496
359.3,6250.0,0.8,7.617,426.552
359.4,6250.0,0.8,7.617,426.552
359.5,6250.0,0.8,7.617,426.552
359.6,6250.0,0.8,7.617,426.552
359.7,6250.0,0.8,7.617,426.552
359.8,6250.0,0.8,7.617,426.552
359.9,6250.0,0.8,7.617,426.552
360.0,6250.0,-0.8,7.617,426.552
360.1,-6250.0,-0.8,7.617,426.552
360.2,-6250.0,-0.8,7.617,426.552
360.3,-6250.0,-0.8,7.616,426.496
360.4,-6250.0,-0.8,7.616,426.496
360.5,-6250.0,-0.8,7.616,426.496
360.6,-6250.0,-0.8,7.616,426.496
360.7,-6250.0,-0.8,7.616,426.496
360.8,-6250.0,-0.8,7.615,426.44
360.9,-6250.0,-0.8,7.615,426.44
361.0,-6250.0,-0.8,7.615,426.44
361.1,-6250.0,-0.8,7.615,426.44
361.2,-6250.0,-0.8,7.615,426.44
361.3,-6250.0,-0.8,7.614,426.384
361.4,-6250.0,-0.8,7.614,426.384
361.5,-6250.0,-0.8,7.614,426.384
361.6,-6250.0,-0.8,7.614,426.384
361.7,-6250.0,-0.8,7.614,426.384
361.8,-6250.0,-0.8,7.612,426.272
361.9,-6250.0,-0.8,7.612,426.272
362.0,-6250.0,-0.8,7.612,426.272
362.1,-6250.0,-0.8,7.612,426.272
362.2,-6250.0,-0.8,7.612,426.272
362.3,-6250.0,-0.8,7.612,426.272
362.4,-6250.0,-0.8,7.612,426.272
362.5,-6250.0,-0.8,7.612,426.272
362.6,-6250.0,-0.8,7.612,426.272
362.7,-6250.0,-0.8,7.612,426.272
362.8,-6250.0,-0.8,7.614,426.384
362.9,-6250.0,-0.8,7.614,426.384
363.0,-6250.0,-0.8,7.614,426.384
363.1,-6250.0,-0.8,7.614,426.384
363.2,-6250.0,-0.8,7.614,426.384
363.3,-6250.0,-0.8,7.616,426.496
363.4,-6250.0,-0.8,7.616,426.496
363.5,-6250.0,-0.8,7.616,426.496
363.6,-6250.0,-0.8,7.616,426.496
363.7,-6250.0,-0.8,7.616,426.496
363.8,-6250.0,-0.8,7.613,426.32800000000003
363.9,-6250.0,-0.8,7.613,426.32800000000003
364.0,-6250.0,-0.8,7.613,426.32800000000003
364.1,-6250.0,-0.8,7.613,426.32800000000003
364.2,-6250.0,-0.8,7.613,426.32800000000003
364.3,-6250.0,-0.8,7.61,426.16
364.4,-6250.0,-0.8,7.61,426.16
364.5,-6250.0,-0.8,7.61,426.16
364.6,-6250.0,-0.8,7.61,426.16
364.7,-6250.0,-0.8,7.61,426.16
364.8,-6250.0,-0.8,7.608,426.048
364.9,-6250.0,-0.8,7.608,426.048
365.0,-6250.0,-0.8,7.608,426.048
365.1,-6250.0,-0.8,7.608,426.048
365.2,-6250.0,-0.8,7.608,426.048
365.3,-6250.0,-0.8,7.605,425.88
365.4,-6250.0,-0.8,7.605,425.88
365.5,-6250.0,-0.8,7.605,425.88
365.6,-6250.0,-0.8,7.605,425.88
365.7,-6250.0,-0.8,7.605,425.88
365.8,-6250.0,-0.8,7.606,425.936
365.9,-6250.0,-0.8,7.606,425.936
366.0,-6250.0,-0.8,7.606,425.936
366.1,-6250.0,-0.8,7.606,425.936
366.2,-6250.0,-0.8,7.606,425.936
366.3,-6250.0,-0.8,7.604,425.824
366.4,-6250.0,-0.8,7.604,425.824
366.5,-6250.0,-0.8,7.604,425.824
366.6,-6250.0,-0.8,7.604,425.824
366.7,-6250.0,-0.8,7.604,425.824
366.8,-6250.0,-0.8,7.602,425.712
366.9,-6250.0,-0.8,7.602,425.712
367.0,-6250.0,-0.8,7.602,425.712
367.1,-6250.0,-0.8,7.602,425.712
367.2,-6250.0,-0.8,7.602,425.712
367.3,-6250.0,-0.8,7.598,425.488
367.4,-6250.0,-0.8,7.598,425.488
367.5,-6250.0,-0.8,7.598,425.488
367.6,-6205.89,-0.8,7.598,425.488
367.7,-6143.52,-0.8,7.598,425.488
367.8,-6081.2,-0.8,7.602,425.712
367.9,-6019.45,-0.8,7.602,425.712
368.0,-5958.13,-0.8,7.602,425.712
368.1,-5894.33,-0.8,7.602,425.712
368.2,-5831.76,-0.8,7.602,425.712
368.3,-5764.39,-0.8,7.599,425.544
368.4,-5698.3,-0.8,7.599,425.544
368.5,-5628.01,-0.8,7.599,425.544
368.6,-5558.15,-0.8,7.599,425.544
368.7,-5485.06,-0.8,7.599,425.544
368.8,-5408.95,-0.8,7.596,425.376
368.9,-5328.41,-0.8,7.596,425.376
369.0,-5243.73,-0.8,7.596,425.376
369.1,-5154.22,-0.8,7.596,425.376
369.2,-5059.52,-0.8,7.596,425.376
369.3,-4966.68,-0.8,7.598,425.488
369.4,-4875.32,-0.8,7.598,425.488
369.5,-4796.02,-0.8,7.598,425.488
369.6,-4721.78,-0.8,7.598,425.488
369.7,-4654.83,-0.8,7.598,425.488
369.8,-4594.37,-0.8,7.594,425.264
369.9,-4534.43,-0.8,7.594,425.264
370.0,-4481.07,-0.8,7.594,425.264
370.1,-4426.52,-0.8,7.594,425.264
370.2,-4375.74,-0.8,7.594,425.264
370.3,-4327.67,-0.8,7.595,425.32
370.4,-4278.89,-0.8,7.595,425.32
370.5,-4234.07,-0.8,7.595,425.32
370.6,-4188.96,-0.8,7.595,425.32
370.7,-4146.09,-0.8,7.595,425.32
370.8,-4104.32,-0.8,7.594,425.264
370.9,-4060.93,-0.8,7.594,425.264
371.0,-4021.78,-0.8,7.594,425.264
371.1,-3981.01,-0.8,7.594,425.264
371.2,-3943.39,-0.8,7.594,425.264
371.3,-3906.29,-0.8,7.594,425.264
371.4,-3871.05,-0.8,7.594,425.264
371.5,-3836.62,-0.8,7.594,425.264
371.6,-3803.05,-0.8,7.594,425.264
371.7,-3771.01,-0.8,7.594,425.264
371.8,-3738.58,-0.8,7.593,425.20799999999997
371.9,-3708.69,-0.8,7.593,425.20799999999997
372.0,-3676.6,-0.8,7.593,425.20799999999997
372.1,-3649.22,-0.8,7.593,425.20799999999997
372.2,-3618.33,-0.8,7.593,425.20799999999997
372.3,-3591.72,-0.8,7.592,425.152
372.4,-3563.25,-0.8,7.592,425.152
372.5,-3535.64,-0.8,7.592,425.152
372.6,-3510.23,-0.8,7.592,425.152
372.7,-3481.85,-0.8,7.592,425.152
372.8,-3458.49,-0.8,7.59,425.03999999999996
372.9,-3431.31,-0.8,7.59,425.03999999999996
373.0,-3407.85,-0.8,7.59,425.03999999999996
373.1,-3383.15,-0.8,7.59,425.03999999999996
373.2,-3358.5,-0.8,7.59,425.03999999999996
373.3,-3335.89,-0.8,7.589666666666667,425.02133333333336
373.4,-3311.0,-0.8,7.589666666666667,425.02133333333336
373.5,-3290.02,-0.8,7.589666666666667,425.02133333333336
373.6,-3265.23,-0.8,7.589666666666667,425.02133333333336
373.7,-3245.01,-0.8,7.589666666666667,425.02133333333336
373.8,-3220.83,-0.8,7.589333333333333,425.00266666666664
373.9,-3201.38,-0.8,7.589333333333333,425.00266666666664
374.0,-3178.58,-0.8,7.589333333333333,425.00266666666664
374.1,-3158.08,-0.8,7.589333333333333,425.00266666666664
374.2,-3137.34,-0.8,7.589333333333333,425.00266666666664
374.3,-3116.31,-0.8,7.589,424.98400000000004
374.4,-3097.14,-0.8,7.589,424.98400000000004
374.5,-3076.64,-0.8,7.589,424.98400000000004
374.6,-3058.23,-0.8,7.589,424.98400000000004
374.7,-3037.58,-0.8,7.589,424.98400000000004
374.8,-3019.51,-0.8,7.588,424.928
374.9,-2999.96,-0.8,7.588,424.928
375.0,-2981.46,-0.8,7.588,424.928
375.1,-2962.48,-0.8,7.588,424.928
375.2,-2945.65,-0.8,7.588,424.928
375.3,-2927.24,-0.8,7.589,424.98400000000004
375.4,-2910.41,-0.8,7.589,424.98400000000004
375.5,-2892.29,-0.8,7.589,424.98400000000004
375.6,-2875.51,-0.8,7.589,424.98400000000004
375.7,-2858.63,-0.8,7.589,424.98400000000004
375.8,-2841.27,-0.8,7.585,424.76
375.9,-2825.77,-0.8,7.585,424.76
376.0,-2808.22,-0.8,7.585,424.76
376.1,-2793.39,-0.8,7.585,424.76
376.2,-2776.18,-0.8,7.585,424.76
376.3,-2761.64,-0.8,7.586,424.81600000000003
376.4,-2746.23,-0.8,7.586,424.81600000000003
376.5,-2731.17,-0.8,7.586,424.81600000000003
376.6,-2716.34,-0.8,7.586,424.81600000000003
376.7,-2701.08,-0.8,7.586,424.81600000000003
376.8,-2686.82,-0.8,7.584,424.70399999999995
376.9,-2672.8,-0.8,7.584,424.70399999999995
377.0,-2658.93,-0.8,7.584,424.70399999999995
377.1,-2645.15,-0.8,7.584,424.70399999999995
377.2,-2630.55,-0.8,7.584,424.70399999999995
377.3,-2616.63,-0.8,7.586,424.81600000000003
377.4,-2602.66,-0.8,7.586,424.81600000000003
377.5,-2588.64,-0.8,7.586,424.81600000000003
377.6,-2576.34,-0.8,7.586,424.81600000000003
377.7,-2562.27,-0.8,7.586,424.81600000000003
377.8,-2550.44,-0.8,7.584,424.70399999999995
377.9,-2535.9,-0.8,7.584,424.70399999999995
378.0,-2524.22,-0.8,7.584,424.70399999999995
378.1,-2510.72,-0.8,7.584,424.70399999999995
378.2,-2498.04,-0.8,7.584,424.70399999999995
378.3,-2486.26,-0.8,7.586,424.81600000000003
378.4,-2473.82,-0.8,7.586,424.81600000000003
378.5,-2461.37,-0.8,7.586,424.81600000000003
378.6,-2449.12,-0.8,7.586,424.81600000000003
378.7,-2437.2,-0.8,7.586,424.81600000000003
378.8,-2425.08,-0.8,7.586,424.81600000000003
378.9,-2412.73,-0.8,7.586,424.81600000000003
379.0,-2401.05,-0.8,7.586,424.81600000000003
379.1,-2389.75,-0.8,7.586,424.81600000000003
379.2,-2378.93,-0.8,7.586,424.81600000000003
379.3,-2366.81,-0.8,7.583,424.648
379.4,-2355.7,-0.8,7.583,424.648
379.5,-2344.83,-0.8,7.583,424.648
379.6,-2332.82,-0.8,7.583,424.648
379.7,-2322.52,-0.8,7.583,424.648
379.8,-2310.88,-0.8,7.583,424.648
379.9,-2300.15,-0.8,7.583,424.648
380.0,-2290.62,-0.8,7.583,424.648
380.1,-2278.41,-0.8,7.583,424.648
380.2,-2269.35,-0.8,7.583,424.648
380.3,-2257.05,-0.8,7.584,424.70399999999995
380.4,-2247.37,-0.8,7.584,424.70399999999995
380.5,-2236.78,-0.8,7.584,424.70399999999995
380.6,-2226.24,-0.8,7.584,424.70399999999995
380.7,-2217.09,-0.8,7.584,424.70399999999995
380.8,-2205.79,-0.8,7.584,424.70399999999995
380.9,-2196.92,-0.8,7.584,424.70399999999995
381.0,-2186.95,-0.8,7.584,424.70399999999995
381.1,-2177.41,-0.8,7.584,424.70399999999995
381.2,-2167.5,-0.8,7.584,424.70399999999995
381.3,-2158.34,-0.8,7.585,424.76
381.4,-2149.23,-0.8,7.585,424.76
381.5,-2139.03,-0.8,7.585,424.76
381.6,-2130.16,-0.8,7.585,424.76
381.7,-2121.05,-0.8,7.585,424.76
381.8,-2111.42,-0.8,7.5845,424.732
381.9,-2102.84,-0.8,7.5845,424.732
382.0,-2093.25,-0.8,7.5845,424.732
382.1,-2084.48,-0.8,7.5845,424.732
382.2,-2075.13,-0.8,7.5845,424.732
382.3,-2066.98,-0.8,7.584,424.70399999999995
382.4,-2058.25,-0.8,7.584,424.70399999999995
382.5,-2049.81,-0.8,7.584,424.70399999999995
382.6,-2040.61,-0.8,7.584,424.70399999999995
382.7,-2032.84,-0.8,7.584,424.70399999999995
382.8,-2024.63,-0.8,7.582,424.592
382.9,-2016.24,-0.8,7.582,424.592
383.0,-2008.14,-0.8,7.582,424.592
383.1,-1999.08,-0.8,7.582,424.592
383.2,-1991.97,-0.8,7.582,424.592
383.3,-1982.01,-0.8,7.582,424.592
383.4,-1976.14,-0.8,7.582,424.592
383.5,-1966.56,-0.8,7.582,424.592
383.6,-1959.98,-0.8,7.582,424.592
383.7,-1951.58,-0.8,7.582,424.592
383.8,-1944.33,-0.8,7.582,424.592
383.9,-1937.04,-0.8,7.582,424.592
384.0,-1928.55,-0.8,7.582,424.592
384.1,-1921.4,-0.8,7.582,424.592
384.2,-1913.72,-0.8,7.582,424.592
384.3,-1906.66,-0.8,7.58,424.48
384.4,-1898.8,-0.8,7.58,424.48
384.5,-1892.31,-0.8,7.58,424.48
384.6,-1884.4,-0.8,7.58,424.48
384.7,-1877.2,-0.8,7.58,424.48
384.8,-1870.47,-0.8,7.58,424.48
384.9,-1863.46,-0.8,7.58,424.48
385.0,-1856.6,-0.8,7.58,424.48
385.1,-1848.87,-0.8,7.58,424.48
385.2,-1842.05,-0.8,7.58,424.48
385.3,-1835.04,-0.8,7.582,424.592
385.4,-1828.08,-0.8,7.582,424.592
385.5,-1821.84,-0.8,7.582,424.592
385.6,-1815.21,-0.8,7.582,424.592
385.7,-1808.58,-0.8,7.582,424.592
385.8,-1801.95,-0.8,7.5794999999999995,424.452
385.9,-1795.37,-0.8,7.5794999999999995,424.452
386.0,-1788.65,-0.8,7.5794999999999995,424.452
386.1,-1782.35,-0.8,7.5794999999999995,424.452
386.2,-1776.73,-0.8,7.5794999999999995,424.452
386.3,-1770.05,-0.8,7.577,424.312
386.4,-1763.23,-0.8,7.577,424.312
386.5,-1756.7,-0.8,7.577,424.312
386.6,-1751.17,-0.8,7.577,424.312
386.7,-1744.54,-0.8,7.577,424.312
386.8,-1738.86,-0.8,7.584,424.70399999999995
386.9,-1732.33,-0.8,7.584,424.70399999999995
387.0,-1726.37,-0.8,7.584,424.70399999999995
387.1,-1720.94,-0.8,7.584,424.70399999999995
387.2,-1714.31,-0.8,7.584,424.70399999999995
387.3,-1709.21,-0.8,7.5809999999999995,424.53599999999994
387.4,-1704.1,-0.8,7.5809999999999995,424.53599999999994
387.5,-1695.85,-0.8,7.5809999999999995,424.53599999999994
387.6,-1693.42,-0.8,7.5809999999999995,424.53599999999994
387.7,-1684.46,-0.8,7.5809999999999995,424.53599999999994
387.8,-1680.98,-0.8,7.578,424.368
387.9,-1674.11,-0.8,7.578,424.368
388.0,-1668.96,-0.8,7.578,424.368
388.1,-1664.48,-0.8,7.578,424.368
388.2,-1656.56,-0.8,7.578,424.368
388.3,-1653.75,-0.8,7.578,424.368
388.4,-1645.21,-0.8,7.578,424.368
388.5,-1642.78,-0.8,7.578,424.368
388.6,-1635.1,-0.8,7.578,424.368
388.7,-1631.48,-0.8,7.578,424.368
388.8,-1625.04,-0.8,7.58,424.48
388.9,-1619.89,-0.8,7.58,424.48
389.0,-1615.08,-0.8,7.58,424.48
389.1,-1609.26,-0.8,7.58,424.48
389.2,-1605.06,-0.8,7.58,424.48
389.3,-1598.82,-0.8,7.58,424.48
389.4,-1594.67,-0.8,7.58,424.48
389.5,-1588.85,-0.8,7.58,424.48
389.6,-1584.42,-0.8,7.58,424.48
389.7,-1578.93,-0.8,7.58,424.48
389.8,-1574.45,-0.8,7.579,424.424
389.9,-1569.92,-0.8,7.579,424.424
390.0,-1564.29,-0.8,7.579,424.424
390.1,-1560.24,-0.8,7.579,424.424
390.2,-1554.33,-0.8,7.579,424.424
390.3,-1550.47,-0.8,7.582,424.592
390.4,-1544.51,-0.8,7.582,424.592
390.5,-1541.41,-0.8,7.582,424.592
390.6,-1535.73,-0.8,7.582,424.592
390.7,-1531.63,-0.8,7.582,424.592
390.8,-1526.34,-0.8,7.58,424.48
390.9,-1521.71,-0.8,7.58,424.48
391.0,-1517.8,-0.8,7.58,424.48
391.1,-1512.84,-0.8,7.58,424.48
391.2,-1508.84,-0.8,7.58,424.48
391.3,-1503.78,-0.8,7.582,424.592
391.4,-1499.3,-0.8,7.582,424.592
391.5,-1495.06,-0.8,7.582,424.592
391.6,-1490.1,-0.8,7.582,424.592
391.7,-1486.38,-0.8,7.582,424.592
391.8,-1481.9,-0.8,7.5809999999999995,424.53599999999994
391.9,-1477.7,-0.8,7.5809999999999995,424.53599999999994
392.0,-1473.22,-0.8,7.5809999999999995,424.53599999999994
392.1,-1469.12,-0.8,7.5809999999999995,424.53599999999994
392.2,-1464.73,-0.8,7.5809999999999995,424.53599999999994
392.3,-1460.68,-0.8,7.58,424.48
392.4,-1456.34,-0.8,7.58,424.48
392.5,-1452.19,-0.8,7.58,424.48
392.6,-1448.04,-0.8,7.58,424.48
392.7,-1443.56,-0.8,7.58,424.48
392.8,-1439.98,-0.8,7.58,424.48
392.9,-1435.26,-0.8,7.58,424.48
393.0,-1431.83,-0.8,7.58,424.48
393.1,-1427.92,-0.8,7.58,424.48
393.2,-1424.25,-0.8,7.58,424.48
393.3,-1419.95,-0.8,7.577,424.312
393.4,-1415.71,-0.8,7.577,424.312
393.5,-1412.04,-0.8,7.577,424.312
393.6,-1407.32,-0.8,7.577,424.312
393.7,-1404.7,-0.8,7.577,424.312
393.8,-1399.93,-0.8,7.578,424.368
393.9,-1396.54,-0.8,7.578,424.368
394.0,-1392.73,-0.8,7.578,424.368
394.1,-1388.63,-0.8,7.578,424.368
394.2,-1384.95,-0.8,7.578,424.368
394.3,-1381.33,-0.8,7.579,424.424
394.4,-1377.71,-0.8,7.579,424.424
394.5,-1373.65,-0.8,7.579,424.424
394.6,-1370.41,-0.8,7.579,424.424
394.7,-1366.31,-0.8,7.579,424.424
394.8,-1363.5,-0.8,7.58,424.48
394.9,-1359.35,-0.8,7.58,424.48
395.0,-1356.01,-0.8,7.58,424.48
395.1,-1352.67,-0.8,7.58,424.48
395.2,-1348.76,-0.8,7.58,424.48
395.3,-1345.95,-0.8,7.579,424.424
395.4,-1341.37,-0.8,7.579,424.424
395.5,-1338.61,-0.8,7.579,424.424
395.6,-1334.46,-0.8,7.579,424.424
395.7,-1331.31,-0.8,7.579,424.424
395.8,-1328.07,-0.8,7.579,424.424
395.9,-1324.25,-0.8,7.579,424.424
396.0,-1321.25,-0.8,7.579,424.424
396.1,-1317.53,-0.8,7.579,424.424
396.2,-1314.24,-0.8,7.579,424.424
396.3,-1310.9,-0.8,7.58,424.48
396.4,-1308.09,-0.8,7.58,424.48
396.5,-1304.42,-0.8,7.58,424.48
396.6,-1301.36,-0.8,7.58,424.48
396.7,-1297.65,-0.8,7.58,424.48
396.8,-1294.31,-0.8,7.576,424.256
396.9,-1291.54,-0.8,7.576,424.256
397.0,-1288.01,-0.8,7.576,424.256
397.1,-1285.25,-0.8,7.576,424.256
397.2,-1281.62,-0.8,7.576,424.256
397.3,-1278.72,-0.8,7.576,424.256
397.4,-1275.57,-0.8,7.576,424.256
397.5,-1272.42,-0.8,7.576,424.256
397.6,-1269.66,-0.8,7.576,424.256
397.7,-1266.22,-0.8,7.576,424.256
397.8,-1263.55,-0.8,7.576,424.256
397.9,-1260.21,-0.8,7.576,424.256
398.0,-1257.21,-0.8,7.576,424.256
398.1,-1254.25,-0.8,7.576,424.256
398.2,-1251.06,-0.8,7.576,424.256
398.3,-1248.63,-0.8,7.577,424.312
398.4,-1245.53,-0.8,7.577,424.312
398.5,-1242.62,-0.8,7.577,424.312
398.6,-1239.09,-0.8,7.577,424.312
398.7,-1236.42,-0.8,7.577,424.312
398.8,-1233.18,-0.8,7.577,424.312
398.9,-1230.51,-0.8,7.577,424.312
399.0,-1227.5,-0.8,7.577,424.312
399.1,-1224.26,-0.8,7.577,424.312
399.2,-1222.5,-0.8,7.577,424.312
399.3,-1218.54,-0.8,7.579,424.424
399.4,-1216.49,-0.8,7.579,424.424
399.5,-1213.53,-0.8,7.579,424.424
399.6,-1210.72,-0.8,7.579,424.424
399.7,-1208.19,-0.8,7.579,424.424
399.8,-1204.61,-0.8,7.577,424.312
399.9,-1202.76,-0.8,7.577,424.312
400.0,-1199.27,-0.8,7.577,424.312
400.1,-1196.79,-0.8,7.577,424.312
400.2,-1193.55,-0.8,7.577,424.312
400.3,-1191.31,-0.8,7.58,424.48
400.4,-1187.83,-0.8,7.58,424.48
400.5,-1185.78,-0.8,7.58,424.48
400.6,-1183.11,-0.8,7.58,424.48
400.7,-1179.91,-0.8,7.58,424.48
400.8,-1178.05,-0.8,7.578,424.368
400.9,-1174.81,-0.8,7.578,424.368
401.0,-1172.67,-0.8,7.578,424.368
401.1,-1170.0,-0.8,7.578,424.368
401.2,-1167.33,-0.8,7.578,424.368
401.3,-1164.7,-0.8,7.577,424.312
401.4,-1162.6,-0.8,7.577,424.312
401.5,-1159.41,-0.8,7.577,424.312
401.6,-1157.98,-0.8,7.577,424.312
401.7,-1154.78,-0.8,7.577,424.312
401.8,-1152.45,-0.8,7.579,424.424
401.9,-1149.92,-0.8,7.579,424.424
402.0,-1146.96,-0.8,7.579,424.424
402.1,-1145.3,-0.8,7.579,424.424
402.2,-1141.77,-0.8,7.579,424.424
402.3,-1140.81,-0.8,7.579,424.424
402.4,-1136.71,-0.8,7.579,424.424
402.5,-1135.04,-0.8,7.579,424.424
402.6,-1132.52,-0.8,7.579,424.424
402.7,-1130.23,-0.8,7.579,424.424
402.8,-1128.32,-0.8,7.582,424.592
402.9,-1125.08,-0.8,7.582,424.592
403.0,-1123.6,-0.8,7.582,424.592
403.1,-1119.98,-0.8,7.582,424.592
403.2,-1119.16,-0.8,7.582,424.592
403.3,-1115.87,-0.8,7.576,424.256
403.4,-1113.68,-0.8,7.576,424.256
403.5,-1111.34,-0.8,7.576,424.256
403.6,-1108.53,-0.8,7.576,424.256
403.7,-1106.91,-0.8,7.576,424.256
